matched_on_provider,matched_on_fallback,matched_any,Year_act,Respondent / Entity,City,State,Action Type,Amount,Agency,Allegation / Violation Category,Statute / Program,Status,Source Notes,Medicare Provider #,Lookup Source,Lookup Status,provider_key,Year_event,risk_year,facility_name_key,city_key,state_key,RPT_REC_NUM,PRVDR_CTRL_TYPE_CD,PRVDR_NUM,NPI,RPT_STUS_CD,FY_BGN_DT,FY_END_DT,PROC_DT,INITL_RPT_SW,LAST_RPT_SW,TRNSMTL_NUM,FI_NUM,ADR_VNDR_CD,FI_CREAT_DT,UTIL_CD,NPR_DT,SPEC_IND,FI_RCPT_DT,source_year,licensed_beds,total_patient_days,total_discharges,medicare_discharges,outpatient_visits,er_visits_ipps,er_visits_alt,gross_patient_revenue,contractual_allowances,net_patient_revenue,other_operating_rev,total_charges,medicare_charges,dsh_payment_amt,ipps_payments,ime_payment_amt,final_settlement,total_operating_exp,net_income,total_routine_costs,drug_costs,medical_supply_costs,admin_general_costs,maintenance_repairs,radiology_diagnostic,laboratory_costs,total_salaries,total_comp_salben,total_ftes,intern_resident_ftes,physician_comp_total,budgeted_ftes,total_assets,total_liabilities,current_assets,current_liabilities,cash_ending,inventory,fixed_assets_net,accumulated_depr,long_term_debt,equity_unrestricted,total_investments,charity_care_cost,bad_debt_cost,total_uncomp_care,home_office_adj,overhead_stepdown_total,accounts_receivable,accounts_payable,due_from_medicare,due_to_medicare,street_addr,city,state,zip_code,county,hospital_name,control_type_code,urban_rural_status,is_teaching,is_cah,is_chain,cmi_proxy,forensic_efficiency,outpatient_pivot,revenue_per_discharge,er_visits,has_ed,ccr,collection_efficiency,medicare_dependency,charity_commitment,operating_margin,total_margin,return_on_assets,current_ratio,equity_financing,days_cash_on_hand,labor_intensity,admin_load,total_benefits,high_risk_diagnostic_weight,is_technically_insolvent,liquidity_trap,cash_exhaustion,bankruptcy_proxy_score,is_terminal,ar_velocity,ap_lag,asset_turnover,subsidy_intensity,siphon_ratio,staffing_gap,data_regime,ownership_clean,baseline_intern_ftes,teaching_tier,size_proxy,baseline_size_proxy,size_tier,baseline_peer_n,cmi_tier,peer_group_fine,is_government,is_nonprofit,is_forprofit,submission_type,pct_change_licensed_beds,pct_change_total_patient_days,pct_change_total_discharges,pct_change_er_visits,pct_change_outpatient_visits,delta_operating_margin,delta_total_margin,delta_days_cash_on_hand,delta_current_ratio,delta_equity_financing,delta_cmi_proxy,delta_ccr,delta_collection_efficiency,delta_admin_load,delta_ar_velocity,delta_ap_lag,delta_total_salaries,delta_medical_supply_costs,delta_accumulated_depr,sig_ghost_labor,sig_supply_starvation,sig_collection_collapse,rel_operating_margin,fixed_assets_net_lag,nonstandard_fy,capex_proxy,occupancy_rate,capital_age_index,Year_panel,m_revenue_per_discharge,m_cmi_proxy,m_forensic_efficiency,m_outpatient_pivot,m_ar_velocity,m_ap_lag,m_days_cash_on_hand,m_asset_turnover,m_capex_proxy,m_siphon_ratio,m_staffing_gap,m_current_ratio,m_gross_patient_revenue,m_net_patient_revenue,m_total_charges,m_total_operating_exp,m_net_income,m_total_salaries,m_total_assets,m_total_liabilities,m_accounts_receivable,m_accounts_payable,m_medicare_charges,m_dsh_payment_amt,m_total_uncomp_care,m_charity_care_cost,m_bad_debt_cost,m_home_office_adj,m_ipps_payments,m_ime_payment_amt,m_physician_comp_total,m_overhead_stepdown_total,m_total_routine_costs,m_drug_costs,m_medical_supply_costs,m_admin_general_costs,m_radiology_diagnostic,m_laboratory_costs,m_licensed_beds,m_total_discharges,m_total_patient_days,m_outpatient_visits,m_er_visits,m_total_ftes,m_medicare_discharges,m_intern_resident_ftes,m_delta_operating_margin,m_delta_total_margin,m_delta_days_cash_on_hand,m_delta_current_ratio,m_delta_equity_financing,m_delta_cmi_proxy,m_delta_ccr,m_delta_collection_efficiency,m_delta_admin_load,m_delta_ar_velocity,m_delta_ap_lag,m_delta_total_salaries,m_delta_medical_supply_costs,m_delta_accumulated_depr,m_pct_change_licensed_beds,m_pct_change_total_patient_days,m_pct_change_total_discharges,m_pct_change_er_visits,m_pct_change_outpatient_visits,m_operating_margin,m_total_margin,m_return_on_assets,m_equity_financing,m_labor_intensity,m_admin_load,m_ccr,m_collection_efficiency,m_medicare_dependency,m_charity_commitment,m_subsidy_intensity,m_capital_age_index,m_occupancy_rate,m_high_risk_diagnostic_weight,m_rel_operating_margin,m_has_ed,m_is_technically_insolvent,m_liquidity_trap,m_cash_exhaustion,m_is_terminal,m_is_government,m_is_nonprofit,m_is_forprofit,m_sig_ghost_labor,m_sig_supply_starvation,m_sig_collection_collapse,m_nonstandard_fy,m_is_teaching,m_is_cah,m_is_chain,m_bankruptcy_proxy_score,rev_per_day,dc_per_bed,rev_to_asset_ratio,exp_per_day,asset_per_bed,rev_per_discharge,days_per_discharge,rev_growth,exp_growth,rev_self_z,exp_self_z,margin_delta,rev_growth_roll_std4,margin_slope6,margin_roll_mean8,margin_roll_std12,margin_equilibrium_dist,had_margin_decline,time_since_margin_decline,z_resid_margin,z_resid_delta_margin,margin_var_collapse,mahal_relational_score,z_peer_operating_margin,goodz_operating_margin,z_peer_rev_per_day,goodz_rev_per_day,z_peer_exp_per_day,goodz_exp_per_day,z_peer_days_per_discharge,goodz_days_per_discharge,goodz_nat_sum,_sd_peer_operating_margin,_sd_peer_rev_per_day,_sd_peer_exp_per_day,_sd_peer_days_per_discharge,too_good_flag,tslf,bunch_dist,improve_operating_margin,improve_rev_per_day,improve_exp_per_day,improve_days_per_discharge,z_resid_operating_margin,z_resid_delta_operating_margin,z_resid_rev_per_day,z_resid_delta_rev_per_day,z_resid_exp_per_day,z_resid_delta_exp_per_day,z_resid_days_per_discharge,z_resid_delta_days_per_discharge,pct_measures_improving,facility_consistency_sd,z_state_operating_margin,z_state_rev_per_day,z_state_exp_per_day,z_state_days_per_discharge,z_delta_signed_margin,z_peeryear_operating_margin,z_peeryear_rev_per_day,z_peeryear_exp_per_day,z_peeryear_days_per_discharge,rankp_operating_margin,rank_instab_operating_margin,rankp_rev_per_day,rank_instab_rev_per_day,rankp_exp_per_day,rank_instab_exp_per_day,rankp_days_per_discharge,rank_instab_days_per_discharge,improve_unt_rev_to_asset_ratio,improve_unt_asset_per_bed,improve_unt_dc_per_bed,improve_unt_rev_per_discharge,improve_unt_days_per_discharge,pct_untargeted_improving,tradeoff_signal,d_operating_margin,d_rev_per_day,d_exp_per_day,d_days_per_discharge,d_rev_to_asset_ratio,d_dc_per_bed,path_step_norm,margin_p95_peeryear,ceiling_proximity_margin,ceiling_violation_margin,anomaly_score,is_anomaly,peer_group,benford_anomaly_score_d01,benford_anomaly_score_d02,benford_anomaly_score_d03,benford_anomaly_score_d04,benford_anomaly_score_d05,benford_anomaly_score_d06,benford_anomaly_score_d07,benford_anomaly_score_d08,benford_anomaly_score_d09,benford_anomaly_score_d10,benford_anomaly_score_missing,bunch_signal_operating_margin_d01,bunch_signal_operating_margin_d02,bunch_signal_operating_margin_d03,bunch_signal_operating_margin_d04,bunch_signal_operating_margin_d05,bunch_signal_operating_margin_d06,bunch_signal_operating_margin_d07,bunch_signal_operating_margin_d08,bunch_signal_operating_margin_d09,bunch_signal_operating_margin_d10,bunch_signal_operating_margin_missing,goodz_weighted_sum_d01,goodz_weighted_sum_d02,goodz_weighted_sum_d03,goodz_weighted_sum_d04,goodz_weighted_sum_d05,goodz_weighted_sum_d06,goodz_weighted_sum_d07,goodz_weighted_sum_d08,goodz_weighted_sum_d09,goodz_weighted_sum_d10,goodz_weighted_sum_missing,decoupling_index_d01,decoupling_index_d02,decoupling_index_d03,decoupling_index_d04,decoupling_index_d05,decoupling_index_d06,decoupling_index_d07,decoupling_index_d08,decoupling_index_d09,decoupling_index_d10,decoupling_index_missing,margin_curv6_d01,margin_curv6_d02,margin_curv6_d03,margin_curv6_d04,margin_curv6_d05,margin_curv6_d06,margin_curv6_d07,margin_curv6_d08,margin_curv6_d09,margin_curv6_d10,margin_curv6_missing,rank_instability_mean_d01,rank_instability_mean_d02,rank_instability_mean_d03,rank_instability_mean_d04,rank_instability_mean_d05,rank_instability_mean_d06,rank_instability_mean_d07,rank_instability_mean_d08,rank_instability_mean_d09,rank_instability_mean_d10,rank_instability_mean_missing,peer_divergence_year_d01,peer_divergence_year_d02,peer_divergence_year_d03,peer_divergence_year_d04,peer_divergence_year_d05,peer_divergence_year_d06,peer_divergence_year_d07,peer_divergence_year_d08,peer_divergence_year_d09,peer_divergence_year_d10,peer_divergence_year_missing,z_resid_roll_std4_d01,z_resid_roll_std4_d02,z_resid_roll_std4_d03,z_resid_roll_std4_d04,z_resid_roll_std4_d05,z_resid_roll_std4_d06,z_resid_roll_std4_d07,z_resid_roll_std4_d08,z_resid_roll_std4_d09,z_resid_roll_std4_d10,z_resid_roll_std4_missing,z_delta_mean_d01,z_delta_mean_d02,z_delta_mean_d03,z_delta_mean_d04,z_delta_mean_d05,z_delta_mean_d06,z_delta_mean_d07,z_delta_mean_d08,z_delta_mean_d09,z_delta_mean_d10,z_delta_mean_missing,_distress_anchor,if_score_decile,if_pct_decile,if_pct_standalone_legacy,if_pct_decile_peeryear,total_forensic_load,is_high_gamer,srri_base,srri_bonus,SRRI,SRRI_pct,srri_pct,vae_gaming_score,vae_recon_only,vae_kl_only,vae_pct,vae_pct_peeryear,consensus_score,consensus_tail,VAE_high,SRRI_high,anomaly_quadrant,transformer_anomaly_score,transformer_pct,transformer_pct_peeryear,if_pct,risk_fused,if_pct_withinyear,struct_high,behav_high,shock_high,risk_category,panel_year,action_type_key,verified_no_panel_year
0,0,0,2022,,,,,,,,,,,,,blank separator row,,2022,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAN,False
1,0,1,2022,Palms of Pasadena Hospital,St. Petersburg,FL,CMS-HAC,[Reduction],CMS,High-frequency Medicare penalty group; patient safety score reduction,HAC Reduction Program (PPACA §3008),Applied,User list; CMS HAC program penalizes bottom 25% of hospitals,100126.0,CMS CJR list / Medicare results,matched,100126,2022,2021,palms of pasadena,st. petersburg,FL,784972,4,100126,,2,2020-10-01,2021-09-30,09/27/2024,N,N,O,05901,4,09/25/2024,F,09/23/2024,,09/21/2022,2021.0,167.0,20973.0,4514.0,1572.0,54385.0,45140.0,45140.0,1139304446.0,1049745580.0,89558866.0,284312.0,1139304446.0,1047630721.0,5303533.0,13428666.0,1715675.0,25894.0,87086053.0,2757125.0,18474141.0,4479989.0,2354004.0,20501203.0,,1744304.0,2438003.0,28092585.0,59039159.0,354.46,0.0,2105552.0,1514.0,171260605.0,172038319.0,14452739.0,-338.0,450.0,2584322.0,38642990.0,-13079792.0,8722379.0,-777714.0,,4133403.0,492938.0,4958790.0,14442615.0,82794385.0,24284408.0,3016446.0,2992.0,,1501 PASADENA AVE S,ST PETERSBURG,FL,33707,,PALMS OF PASADENA,4,N,Y,N,Y,9.8986875262299,4.78899906469423,12.048072662826762,19903.22950819672,45140.0,1.0,0.09165647438292905,0.09765761413177945,0.919535357452647,0.04746343252001558,0.03068819537973156,0.03068819537973156,0.01609900303692142,,-0.004541114402813186,0.0018860654989151938,0.32258420300665136,0.23541316081921868,30946574.0,0.048024992015656055,1.0,0.0,1.0,2.0,1.0,98.97187532499575,12.642699399868313,0.5245992094912896,0.07812733427573099,-3.25935328293467,-0.7658784676354029,covid_shock,nonprofit,0.0,non_teaching,18.296504999027107,18.350909601834235,large,2503.0,low_cmi,nonprofit_large_non_teaching_low_cmi,0.0,1.0,0.0,Settled_No_Audit,0.0,-0.05684219993704187,-0.003971756398940873,-0.003971756398940873,-0.002732240437158473,0.1673545762567016,0.1673545762567016,-0.0017325010998059415,0.0,0.046216489042422496,0.11172997191403056,-0.015697154441238537,-0.0020447681203251272,0.06712059038750101,4.968358556714662,1.3457733279413713,209022.0,47196.0,-543684.0,0.0,0.0,0.0,-0.0770784188597908,38671280.0,0.0,515394.0,0.34407349684193256,0.25288260789993855,2021.0,-0.1743386852768426,-0.1743386852768426,-0.4862461777696979,0.5885389920839719,0.09068647486315869,0.16080608769764212,-0.006594124622932476,-1.3559457433598419,0.012277972675804182,-5.0,-0.3277587857238044,0.0,1.1436021145591244,0.03806050062323341,1.1436021145591244,0.11936380733375383,-0.02612014309290832,0.0487603728970349,1.073617875602325,0.06385018176261655,0.08866270237442711,0.14681376910841648,1.0226881693572765,5.0,0.38242557444612957,0.5100519770858837,-0.8385779464104902,0.8259044945697519,-0.05518237397346845,1.012036807471569,0.04872795016626229,0.21504570727642788,0.2730898327009212,0.632866823877256,-0.03777189590398805,0.7760028215263175,0.0461647740145364,-0.08520659720182718,0.6283480777805304,0.11166225348694718,0.08553668150729513,0.6331805565706805,0.2178946822098159,-0.38060980079313145,0.12074052192108892,0.0,2.6852348985655596,2.6794629723201635,-0.0011721382267135896,0.0,0.1119064045671216,0.6572595116794063,-0.40774873973725967,0.4071177896818326,2.7397992182905337,0.14248753066899533,0.27443889439004704,-0.16069909391618617,0.07719522068745553,0.10721508178311638,0.0,-0.3499224468891747,0.08566406434827557,-0.018798028193659277,-0.4993160054719474,0.03068819537973156,0.03068819537973156,0.01609900303692142,-0.004541114402813186,0.32258420300665136,0.23541316081921868,0.09165554674601228,0.09764592573000208,0.919535357452647,0.04746343252001558,0.07812733427573099,0.25288260789993855,0.34407349684193256,0.048024992015656055,-0.0770784188597908,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Y,N,Y,2.0,4270.198159538454,27.02994011976048,0.5229390962387409,4152.29356792066,1025512.6047904191,19840.24501550731,4.646211785556048,0.1143504385097911,-0.05020816914490245,0.04210700820249462,-0.7283969914395784,0.1673545762567016,0.13034525044201103,0.0008361904680445931,-0.04002808575149725,0.057452211704585476,1.230871345647163,0.0,1.0,1.230871345647163,2.7019937938637106,19.767469166669947,23.050954136702078,-0.3974354889132769,0.0,-0.3451597035545492,0.0,-0.3281800731242639,0.3281800731242639,0.5677853791695574,0.0,0.3281800731242639,0.15444230405261608,13446.654282312027,12940.837351805352,7.493538372108873,0.0,0.0,0.01068819537973156,1.0,1.0,0.0,1.0,1.230871345647163,2.7019937938637106,1.8177883695105257,2.0733214308057004,1.1345213559067888,0.10915859158188579,-1.6948022509058756,-0.5015096211739132,0.75,0.4632936000490859,-0.6388495805739479,-0.08058150804430209,0.03514965633815249,-0.5106876634121401,0.24141409166067102,-0.5033286507054697,-0.4614586583113461,-0.3969889981125738,0.08977890942819686,0.27936507936507937,0.2416292303084756,0.27070063694267515,0.0794780664097598,0.28164556962025317,0.019294869251220204,0.5348101265822784,0.17365382326098178,1.0,1.0,0.0,1.0,1.0,0.8,0.0,0.1673545762567016,656.0113087941991,29.00261140674229,-0.260451939068842,0.04251857901605943,-0.1077844311377234,656.6521895207297,0.37966014351717886,0.0,0.0,,,nonprofit_large_non_teaching,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5947576713284902,-0.4167730338401285,0.5240324743749402,,0.3722397476340694,2.0,0.0,0.6144715085058678,0.27498443337484435,54.657409347966315,0.8239175208353291,0.8239175208353291,1.459246,1.2031779,5.1213627,0.6532474374940128,0.6025236593059937,0.7385824791646709,2.7959465832837487,False,False,LOW,0.17858519,0.3653367180764441,0.138801261829653,0.5240324743749402,0.6956724782067248,0.31946508172362553,False,False,False,No Major Anomaly Detected,2021.0,CMS-HAC,False
1,0,1,2022,Lakeland Regional Health,Lakeland,FL,CMS-HAC,[Reduction],CMS,High-frequency Medicare penalty group; patient safety score reduction,HAC Reduction Program,Applied,User list,100157.0,AHD / Medicare hospital listing for Lakeland Regional Health Medical Center,matched,100157,2022,2021,lakeland health,lakeland,FL,798029,2,100157,,2,2020-10-01,2021-09-30,02/25/2025,N,N,T,09001,4,02/11/2025,F,02/26/2025,,05/02/2024,2021.0,774.0,213411.0,38910.26000000001,9221.0,237980.0,247832.0,415290.0,4859693980.0,3984253008.0,875440972.0,21874098.0,4859693980.0,4431998473.0,6175162.0,100433280.0,0.0,4909.0,800614463.0,96700607.0,215118474.0,65278887.0,15976408.0,,19259264.0,8791013.0,16976413.0,313185762.0,487428701.0,4595.0,0.0,8674469.0,45545.0,1048523495.0,678448779.0,150781668.0,29269564.0,14468.0,24223075.0,738013205.0,-478163588.0,114444300.0,370074716.0,,45498091.0,11873674.0,58922997.0,0.0,761884511.0,101233650.0,31357095.0,,,1324 LAKELAND HILLS BLVD,LAKELAND,FL,33805,POLK,LAKELAND REGIONAL MED CTR,2,N,N,N,N,9.980816629931974,3.6569477286546355,5.73045341809338,21606.951046256832,415290.0,1.0,0.16474585977942585,0.18014323033566818,0.9119912676065253,0.05682896462988329,0.10776661423952236,0.10776661423952236,0.09222550325398288,5.1514832267402415,0.3529484248705366,0.006595958784221963,0.3911817441149574,,174242939.0,0.03218456222167947,0.0,0.0,1.0,1.0,0.0,42.207622708798695,14.29569437468431,0.8557891876328436,0.0068818213428645525,0.0,-0.8991107695685586,covid_shock,government,0.0,non_teaching,20.5465617348683,20.266049086004042,major,2850.0,low_cmi,government_major_non_teaching_low_cmi,1.0,0.0,0.0,Settled_No_Audit,0.0,0.11837147513664492,0.04926855150458587,0.04926855150458587,-0.002732240437158473,0.023903298220663352,0.023903298220663352,-0.001939751683772156,-6.985490051872869,0.0475983738528829,0.07216624344824929,0.0023776836734458184,0.009512844910118945,0.0,3.309666190107791,-43.567920938552504,33600054.0,-3347535.0,-24606126.0,0.0,1.0,0.0,0.0,510757028.0,0.0,160458895.79000023,0.7554104279494531,0.39316947235976407,2021.0,-0.4072553191276727,-0.4072553191276727,-1.1614178997521127,-0.16157606635226643,-0.7643612324815219,-0.04454487268606372,-1.0226923020435952,-0.044738335725141,0.11511546436345269,-0.4590274605066017,-0.7551004084383197,-0.891487831090906,1.940373003376964,1.8304109315278803,1.940373003376964,1.7592839788163872,0.8745440440550689,1.9235361431574045,1.2249906948754665,1.3130664968932937,0.27546000105755303,0.9349952229159366,2.1014321421431927,1.0521035389616404,1.603539805250246,1.588004257211715,1.0853707134969721,-5.0,1.0319177402584878,0.0,0.07894510255361979,1.8417667968510052,1.9842139053653085,1.872468149859993,0.4700180638733668,0.0,0.7518558832746025,1.138894324402049,1.9099935539752826,1.8097191545256444,1.8112696476702412,1.837371572753633,1.757224391969787,2.0534129323282753,1.1455891462400762,0.0,0.40286569025582497,0.38812931546125107,-0.00015369931261512322,-1.7663033605208247,0.6004514623718678,0.33358243525621867,0.50098890230714,0.9322307127515437,0.0,0.13817760974429233,-5.0,4.039315884019775,-2.294663414640678,-2.8357826518275187,0.0,1.3522812661788983,0.5549781808427219,0.5524844433712587,-0.4993160054719474,0.10776661423952236,0.10776661423952236,0.09222550325398288,0.3529484248705366,0.3911817441149574,,0.16474585977942585,0.18014323033566818,0.9119912676065253,0.05682896462988329,0.0068818213428645525,0.39316947235976407,0.7554104279494531,0.03218456222167947,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,N,N,N,1.0,4102.136122317968,53.65503875968992,0.8349273775691598,3751.514509561363,1354681.5180878553,21080.23241590214,5.138842736401069,0.1428671129632808,0.09836771293415403,1.4502121502980743,1.3399513869348718,0.023903298220663352,0.05499899330719957,-0.0031477909071545387,0.09776441255129645,0.021225465120733474,0.47123592492941657,0.0,3.0,0.47123592492941657,1.0248033928086329,27.308184468983963,71.99572828980286,0.5181433473648662,0.5181433473648662,-0.8455893710865346,0.0,-0.9418120516609054,0.9418120516609054,1.1026052248703426,0.0,1.4599553990257716,0.10638300277421772,5877.579414271149,6953.585301420694,2.3704043751823525,1.0,11.0,0.007766614239522351,1.0,1.0,1.0,0.0,0.47123592492941657,1.0248033928086329,0.772518190034246,-0.05943495531689058,0.6494865233061786,-0.47595333338679935,1.986443812705037,1.1395420668911236,0.5,1.0131302717045045,0.0,-0.16654054124514506,-0.16085308436896176,-0.0713478711775154,0.5181433473648662,0.5083723652630995,-1.0985623718362025,-1.251184202262836,0.4239777422665328,0.683046683046683,0.20265452618393792,0.04914004914004914,0.007232499879558707,0.014669926650366748,0.014598366032560083,0.6430317848410758,0.057665931182539265,0.0,1.0,1.0,1.0,0.0,0.6,0.0,0.023903298220663352,87.92311864440717,-68.32357075390291,0.3175233498577006,-0.16257210277680734,2.519379844961243,111.37800595117173,0.24979498990096502,0.0,0.0,,,government_major_non_teaching,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.345796013665922,-0.46544002411199564,0.9631549956892422,,0.9437652811735942,2.0,0.0,0.6591196129643437,0.41547023182297155,61.03897367360693,0.9391704186224734,0.9391704186224734,1.5264485,1.164758,7.2338104,0.694594788772871,0.5452322738386308,0.8168826036976722,3.9857948755330055,False,True,SRRI_ONLY_RULELIKE,0.24926628,0.8451120797011208,0.4400977995110024,0.9631549956892422,0.8461370820959863,0.9435364041604755,False,True,True,Behavioral Gaming with Statistical Shock,2021.0,CMS-HAC,False
