matched_on_provider,matched_on_fallback,matched_any,verified_stale_no_match,Year_bk,Becker's #,Facility Name,City,State,Medicare Provider #,Event Type,System / Parent,Notes,Match Status,Resolution Note,Year_event,provider_key,risk_year_1,risk_year_2,RPT_REC_NUM,PRVDR_CTRL_TYPE_CD,PRVDR_NUM,NPI,RPT_STUS_CD,FY_BGN_DT,FY_END_DT,PROC_DT,INITL_RPT_SW,LAST_RPT_SW,TRNSMTL_NUM,FI_NUM,ADR_VNDR_CD,FI_CREAT_DT,UTIL_CD,NPR_DT,SPEC_IND,FI_RCPT_DT,source_year,licensed_beds,total_patient_days,total_discharges,medicare_discharges,outpatient_visits,er_visits_ipps,er_visits_alt,gross_patient_revenue,contractual_allowances,net_patient_revenue,other_operating_rev,total_charges,medicare_charges,dsh_payment_amt,ipps_payments,ime_payment_amt,final_settlement,total_operating_exp,net_income,total_routine_costs,drug_costs,medical_supply_costs,admin_general_costs,maintenance_repairs,radiology_diagnostic,laboratory_costs,total_salaries,total_comp_salben,total_ftes,intern_resident_ftes,physician_comp_total,budgeted_ftes,total_assets,total_liabilities,current_assets,current_liabilities,cash_ending,inventory,fixed_assets_net,accumulated_depr,long_term_debt,equity_unrestricted,total_investments,charity_care_cost,bad_debt_cost,total_uncomp_care,home_office_adj,overhead_stepdown_total,accounts_receivable,accounts_payable,due_from_medicare,due_to_medicare,street_addr,city,state,zip_code,county,hospital_name,control_type_code,urban_rural_status,is_teaching,is_cah,is_chain,cmi_proxy,forensic_efficiency,outpatient_pivot,revenue_per_discharge,er_visits,has_ed,ccr,collection_efficiency,medicare_dependency,charity_commitment,operating_margin,total_margin,return_on_assets,current_ratio,equity_financing,days_cash_on_hand,labor_intensity,admin_load,total_benefits,high_risk_diagnostic_weight,is_technically_insolvent,liquidity_trap,cash_exhaustion,bankruptcy_proxy_score,is_terminal,ar_velocity,ap_lag,asset_turnover,subsidy_intensity,siphon_ratio,staffing_gap,data_regime,ownership_clean,baseline_intern_ftes,teaching_tier,size_proxy,baseline_size_proxy,size_tier,baseline_peer_n,cmi_tier,peer_group_fine,is_government,is_nonprofit,is_forprofit,submission_type,pct_change_licensed_beds,pct_change_total_patient_days,pct_change_total_discharges,pct_change_er_visits,pct_change_outpatient_visits,delta_operating_margin,delta_total_margin,delta_days_cash_on_hand,delta_current_ratio,delta_equity_financing,delta_cmi_proxy,delta_ccr,delta_collection_efficiency,delta_admin_load,delta_ar_velocity,delta_ap_lag,delta_total_salaries,delta_medical_supply_costs,delta_accumulated_depr,sig_ghost_labor,sig_supply_starvation,sig_collection_collapse,rel_operating_margin,fixed_assets_net_lag,nonstandard_fy,capex_proxy,occupancy_rate,capital_age_index,Year_panel,m_revenue_per_discharge,m_cmi_proxy,m_forensic_efficiency,m_outpatient_pivot,m_ar_velocity,m_ap_lag,m_days_cash_on_hand,m_asset_turnover,m_capex_proxy,m_siphon_ratio,m_staffing_gap,m_current_ratio,m_gross_patient_revenue,m_net_patient_revenue,m_total_charges,m_total_operating_exp,m_net_income,m_total_salaries,m_total_assets,m_total_liabilities,m_accounts_receivable,m_accounts_payable,m_medicare_charges,m_dsh_payment_amt,m_total_uncomp_care,m_charity_care_cost,m_bad_debt_cost,m_home_office_adj,m_ipps_payments,m_ime_payment_amt,m_physician_comp_total,m_overhead_stepdown_total,m_total_routine_costs,m_drug_costs,m_medical_supply_costs,m_admin_general_costs,m_radiology_diagnostic,m_laboratory_costs,m_licensed_beds,m_total_discharges,m_total_patient_days,m_outpatient_visits,m_er_visits,m_total_ftes,m_medicare_discharges,m_intern_resident_ftes,m_delta_operating_margin,m_delta_total_margin,m_delta_days_cash_on_hand,m_delta_current_ratio,m_delta_equity_financing,m_delta_cmi_proxy,m_delta_ccr,m_delta_collection_efficiency,m_delta_admin_load,m_delta_ar_velocity,m_delta_ap_lag,m_delta_total_salaries,m_delta_medical_supply_costs,m_delta_accumulated_depr,m_pct_change_licensed_beds,m_pct_change_total_patient_days,m_pct_change_total_discharges,m_pct_change_er_visits,m_pct_change_outpatient_visits,m_operating_margin,m_total_margin,m_return_on_assets,m_equity_financing,m_labor_intensity,m_admin_load,m_ccr,m_collection_efficiency,m_medicare_dependency,m_charity_commitment,m_subsidy_intensity,m_capital_age_index,m_occupancy_rate,m_high_risk_diagnostic_weight,m_rel_operating_margin,m_has_ed,m_is_technically_insolvent,m_liquidity_trap,m_cash_exhaustion,m_is_terminal,m_is_government,m_is_nonprofit,m_is_forprofit,m_sig_ghost_labor,m_sig_supply_starvation,m_sig_collection_collapse,m_nonstandard_fy,m_is_teaching,m_is_cah,m_is_chain,m_bankruptcy_proxy_score,rev_per_day,dc_per_bed,rev_to_asset_ratio,exp_per_day,asset_per_bed,rev_per_discharge,days_per_discharge,rev_growth,exp_growth,rev_self_z,exp_self_z,margin_delta,rev_growth_roll_std4,margin_slope6,margin_roll_mean8,margin_roll_std12,margin_equilibrium_dist,had_margin_decline,time_since_margin_decline,z_resid_margin,z_resid_delta_margin,margin_var_collapse,mahal_relational_score,z_peer_operating_margin,goodz_operating_margin,z_peer_rev_per_day,goodz_rev_per_day,z_peer_exp_per_day,goodz_exp_per_day,z_peer_days_per_discharge,goodz_days_per_discharge,goodz_nat_sum,_sd_peer_operating_margin,_sd_peer_rev_per_day,_sd_peer_exp_per_day,_sd_peer_days_per_discharge,too_good_flag,tslf,bunch_dist,improve_operating_margin,improve_rev_per_day,improve_exp_per_day,improve_days_per_discharge,z_resid_operating_margin,z_resid_delta_operating_margin,z_resid_rev_per_day,z_resid_delta_rev_per_day,z_resid_exp_per_day,z_resid_delta_exp_per_day,z_resid_days_per_discharge,z_resid_delta_days_per_discharge,pct_measures_improving,facility_consistency_sd,z_state_operating_margin,z_state_rev_per_day,z_state_exp_per_day,z_state_days_per_discharge,z_delta_signed_margin,z_peeryear_operating_margin,z_peeryear_rev_per_day,z_peeryear_exp_per_day,z_peeryear_days_per_discharge,rankp_operating_margin,rank_instab_operating_margin,rankp_rev_per_day,rank_instab_rev_per_day,rankp_exp_per_day,rank_instab_exp_per_day,rankp_days_per_discharge,rank_instab_days_per_discharge,improve_unt_rev_to_asset_ratio,improve_unt_asset_per_bed,improve_unt_dc_per_bed,improve_unt_rev_per_discharge,improve_unt_days_per_discharge,pct_untargeted_improving,tradeoff_signal,d_operating_margin,d_rev_per_day,d_exp_per_day,d_days_per_discharge,d_rev_to_asset_ratio,d_dc_per_bed,path_step_norm,margin_p95_peeryear,ceiling_proximity_margin,ceiling_violation_margin,anomaly_score,is_anomaly,peer_group,benford_anomaly_score_d01,benford_anomaly_score_d02,benford_anomaly_score_d03,benford_anomaly_score_d04,benford_anomaly_score_d05,benford_anomaly_score_d06,benford_anomaly_score_d07,benford_anomaly_score_d08,benford_anomaly_score_d09,benford_anomaly_score_d10,benford_anomaly_score_missing,bunch_signal_operating_margin_d01,bunch_signal_operating_margin_d02,bunch_signal_operating_margin_d03,bunch_signal_operating_margin_d04,bunch_signal_operating_margin_d05,bunch_signal_operating_margin_d06,bunch_signal_operating_margin_d07,bunch_signal_operating_margin_d08,bunch_signal_operating_margin_d09,bunch_signal_operating_margin_d10,bunch_signal_operating_margin_missing,goodz_weighted_sum_d01,goodz_weighted_sum_d02,goodz_weighted_sum_d03,goodz_weighted_sum_d04,goodz_weighted_sum_d05,goodz_weighted_sum_d06,goodz_weighted_sum_d07,goodz_weighted_sum_d08,goodz_weighted_sum_d09,goodz_weighted_sum_d10,goodz_weighted_sum_missing,decoupling_index_d01,decoupling_index_d02,decoupling_index_d03,decoupling_index_d04,decoupling_index_d05,decoupling_index_d06,decoupling_index_d07,decoupling_index_d08,decoupling_index_d09,decoupling_index_d10,decoupling_index_missing,margin_curv6_d01,margin_curv6_d02,margin_curv6_d03,margin_curv6_d04,margin_curv6_d05,margin_curv6_d06,margin_curv6_d07,margin_curv6_d08,margin_curv6_d09,margin_curv6_d10,margin_curv6_missing,rank_instability_mean_d01,rank_instability_mean_d02,rank_instability_mean_d03,rank_instability_mean_d04,rank_instability_mean_d05,rank_instability_mean_d06,rank_instability_mean_d07,rank_instability_mean_d08,rank_instability_mean_d09,rank_instability_mean_d10,rank_instability_mean_missing,peer_divergence_year_d01,peer_divergence_year_d02,peer_divergence_year_d03,peer_divergence_year_d04,peer_divergence_year_d05,peer_divergence_year_d06,peer_divergence_year_d07,peer_divergence_year_d08,peer_divergence_year_d09,peer_divergence_year_d10,peer_divergence_year_missing,z_resid_roll_std4_d01,z_resid_roll_std4_d02,z_resid_roll_std4_d03,z_resid_roll_std4_d04,z_resid_roll_std4_d05,z_resid_roll_std4_d06,z_resid_roll_std4_d07,z_resid_roll_std4_d08,z_resid_roll_std4_d09,z_resid_roll_std4_d10,z_resid_roll_std4_missing,z_delta_mean_d01,z_delta_mean_d02,z_delta_mean_d03,z_delta_mean_d04,z_delta_mean_d05,z_delta_mean_d06,z_delta_mean_d07,z_delta_mean_d08,z_delta_mean_d09,z_delta_mean_d10,z_delta_mean_missing,_distress_anchor,if_score_decile,if_pct_decile,if_pct_standalone_legacy,if_pct_decile_peeryear,total_forensic_load,is_high_gamer,srri_base,srri_bonus,SRRI,SRRI_pct,srri_pct,vae_gaming_score,vae_recon_only,vae_kl_only,vae_pct,vae_pct_peeryear,consensus_score,consensus_tail,VAE_high,SRRI_high,anomaly_quadrant,transformer_anomaly_score,transformer_pct,transformer_pct_peeryear,if_pct,risk_fused,if_pct_withinyear,struct_high,behav_high,shock_high,risk_category,panel_year,years_prior_used,Year,matched_on_provider_2yr
1,0,1,False,2022.0,1,Franciscan Health Hammond,Hammond,IN,150004,CLOSE,Franciscan Health (Mishawaka IN),Ended inpatient/ER care end of 2022; low patient volumes,VERIFIED,Confirmed — simple typo in original sheet (150046 vs correct 150004); verified via panel exact name+city match,2022,150004,2021,2020,786863,1,150004,,2,2021-01-01,2021-12-31,10/29/2024,N,N,T,08001,4,10/28/2024,F,10/28/2024,,04/18/2024,2021.0,10.0,14488.0,3124.0,894.0,39531.0,31240.0,0.0,678451798.0,503360781.0,175091017.0,10250259.0,678451798.0,591623472.0,0.0,12247761.0,0.0,-151858.0,216749639.0,-32778715.0,40143982.0,23640228.0,6825541.0,,,1370973.0,5817325.0,71635030.0,145114609.0,723.7,4.49,659823.0,3817.0,56676205.0,-51483057.0,38092809.0,10053996.0,7417777.0,3051936.0,17609829.0,-178979674.0,22943100.0,108159262.0,,4493713.0,2900816.0,8540169.0,29910284.0,212285146.0,11731752.0,6841316.0,15891344.0,,5454 HOHMAN AVENUE,HAMMOND,IN,46320,LAKE,FRANCISCAN HEALTH HAMMOND,1,N,Y,N,Y,10.990856763034682,8.68842335451383,12.653969270166453,59328.193341869395,31240.0,1.0,0.319476843659275,0.25807436507081083,0.8720199043528808,0.02073227443760587,-0.1694623220355945,-0.17685599078318637,-0.5783505617569137,3.7888227725572996,1.9083716349745012,12.491317713336537,0.3304966519459809,,73479579.0,0.03316405984879172,0.0,0.0,1.0,1.0,0.0,24.45636305830584,11.5205743895149,3.270177952105297,0.0,0.2765392759429146,-0.8104008383547289,covid_shock,government,6.46,minor_teaching,19.093218649863616,19.036635192838002,major,2621.0,high_cmi,government_major_minor_teaching_high_cmi,1.0,0.0,0.0,Settled_No_Audit,-0.33244158708614086,-0.40395770765623074,-0.38382642998027616,-0.38382642998027616,-0.2894197584124245,-0.37293636300216326,-0.3848802208263477,12.645069101960559,-54.08912471563407,0.8749922155527097,0.05676603532599245,0.04403447777439046,-0.09167796737182654,0.0,-12.942695819053434,-3.4320243521364464,-11585763.0,285923.0,-6545223.0,0.0,0.0,0.0,-0.28777848906049963,50053607.0,1.0,-25416895.495,0.9741385660990964,0.8535047746656574,2021.0,2.004618005382454,2.004618005382454,5.0,3.0533899447144415,-1.2380808906798906,-0.3343524492945716,0.0737348462248773,1.9705161071485031,-1.0638658136937107,0.6920273402242462,-0.6941998328312182,-1.4664505757811181,-0.6048003743094702,-0.9706113844745956,-0.6048003743094702,-0.616882160628068,-5.0,-0.8558669154686036,-2.014376711316476,-5.0,-1.7372667309335381,-0.6758141758193531,-0.47179685677167765,-5.0,-0.14249089915916913,0.11818386922523395,-0.11947025981427019,0.00894158062597459,-1.8442374392277765,0.0,-1.774156693565056,-0.5100568519197951,-0.3288216067991708,0.6094053490780845,-0.3974820837642539,0.0,-1.8252672453925114,-0.7158990905725173,-5.0,-2.229252034618882,-1.9564405398267728,-1.1396718411976157,-2.010478242848307,-1.5323758309194053,-2.7033821806861176,-0.9328008665843125,-5.0,-5.0,2.005597358150193,-5.0,5.0,0.11888973015375379,2.358913989886118,-4.92093076974292,0.0,-0.8575275681659313,-0.6946033888904123,-1.874694507912006,0.1283954345444268,-0.20841028167982148,-5.0,-5.0,-5.0,-5.0,-5.0,-0.1694623220355945,-0.17685599078318637,-0.5783505617569137,1.9083716349745012,0.3304966519459809,,0.319476843659275,0.25807436507081083,0.8720199043528808,0.02073227443760587,0.0,0.8535146314908004,0.9741691231281825,0.03316405984879172,-0.28777848906049963,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Y,N,Y,1.0,12085.244133075648,78.88,3.0893214709771057,14960.6321783545,5667620.5,56047.060499359795,4.63764404609475,-0.3268220252496138,0.05816719873159548,-0.293055108215693,1.7667548536313853,-0.448705754354607,0.2805940990902041,-0.018411122958497686,0.13228515311591307,0.13453226142373298,-2.24293765642652,1.0,0.0,-2.24293765642652,-3.414272422940016,11.582042797894188,4.0813893516616115,-2.835591730767156,0.0,2.8384596418388885,2.8384596418388885,4.076873145519598,0.0,-0.09554397235479971,0.09554397235479971,2.934003614193688,0.10785538066835502,6823.261431580837,7997.8605440139945,2.2805025240135453,1.0,4.0,0.1194623220355945,0.0,1.0,0.0,1.0,-2.24293765642652,-3.414272422940016,1.1250011615243867,0.05786090931053378,2.240040452275068,1.5264595515050297,-1.3712777007845496,-0.15749590889223053,0.5,3.096180458551348,-2.0190431977307006,0.44475202709398726,0.8311599047769418,-0.15651612062984915,-0.8165485330364555,-2.0860941261774455,2.5014280920477265,3.6160995836783276,-0.7952513634688824,0.04657534246575343,0.9037009006281692,0.9452054794520548,0.050177855142662486,0.9616438356164384,0.23512449859986384,0.18082191780821918,0.21587229706781388,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.448705754354607,1384.7802337873782,6533.637362046442,-0.15663603280071303,1.1655828455910302,50.713333333333324,6678.9675026346895,0.2499057126492002,0.0,0.0,,,government_major_minor_teaching,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5906311915042856,-0.4964471059156258,0.9939290161892902,,0.9780821917808219,2.0,0.0,0.6061014925850305,0.3568364426669221,55.624848260140894,0.8460700258645464,0.8460700258645464,3.925602,3.0640988,17.230064,0.9938571702270332,0.9972602739726028,0.9199635980457899,6.963727092017638,True,False,VAE_ONLY_STRUCTURAL,0.14785945,0.2031444582814446,0.01643835616438356,0.9939290161892902,0.9347566816744899,0.9920752847944527,True,False,True,Structural Irregularity with Statistical Shock,2021.0,1.0,,
1,0,1,False,2022.0,2,Saint Luke's Community Hospital – Olathe,Olathe,KS,170185,CLOSE,Saint Luke's Health System (Kansas City MO),"Two micro-hospital closures; ER closed Dec 23 2022, Lack of volume, Negative Financials",VERIFIED,"Confirmed — consolidated under Saint Luke's South Hospital, Overland Park KS",2022,170185,2021,2020,786624,2,170185,,2,2021-01-01,2021-12-31,10/25/2024,N,N,O,05901,4,10/24/2024,F,10/22/2024,,05/27/2022,2021.0,123.0,26015.0,5671.0,2260.0,39785.0,56710.0,56710.0,996671740.0,784027639.0,212644101.0,20280203.0,996671740.0,860802974.0,8951284.0,18750974.0,0.0,4444.0,231621935.0,-114784.0,29492700.0,7823224.0,519054.0,,,5991649.0,8036227.0,69289983.0,163749069.0,891.74,0.0,8311693.0,4146.0,263963721.0,231077188.0,53002985.0,26444779.0,11467447.0,3194445.0,116005403.0,-40992369.0,43248447.0,32886533.0,,4250092.0,3315503.0,7673125.0,23829481.0,192109699.0,45677298.0,9144570.0,5898891.0,,12300 METCALF AVE.,OVERLAND PARK,KS,66213,JOHNSON,ST. LUKES SOUTH,2,N,N,N,Y,10.623127681865121,5.813909181471108,7.015517545406454,41072.88026803033,56710.0,1.0,0.2323954073384282,0.21335419924718643,0.8636775173338416,0.018349263855342544,0.00559138302716577,-0.000492795290267348,-0.00043484763574764125,2.004289202038709,0.12458732160394118,18.070905741289142,0.2991512138088303,,94459086.0,0.060563676751944934,0.0,0.0,0.0,0.0,0.0,78.40430885030759,14.410414324532779,0.8824102915263874,0.03843001286804317,0.7245969345567682,-0.7849155812831645,covid_shock,government,0.0,non_teaching,19.21878694508177,18.545384849211747,large,4251.0,mid_cmi,government_large_non_teaching_mid_cmi,1.0,0.0,0.0,Settled_No_Audit,0.0,0.14396904269821031,0.007282415630550654,0.007282415630550654,-0.1199761109513593,0.07651822527837836,0.07726238466219748,14.927671736171458,-1.0000538815811235,-0.0010639138296384965,0.08714853631802377,-0.028040672212931356,-0.0103103915390296,0.0,-0.9199103476382504,3.4540929313607727,3457565.0,388973.0,-4211935.0,0.0,0.0,0.0,-0.08236650270173931,119841170.0,1.0,376168.0,0.5794631918921929,0.2611015970341286,2021.0,0.7759636105539243,0.7759636105539243,0.08814599375271367,-0.15651128979837445,-0.07799780174734519,-0.0006871453186999314,0.05032406609157142,-0.19103680015200164,-0.040546761266083406,2.31365882700702,-0.5454696447399958,-2.197536419932135,1.5919342772251852,1.4465563742549596,1.5919342772251852,1.6173080964018993,-0.920242086144515,1.0778406899865063,1.0937868090413219,1.3309288678890332,0.7195179564632395,0.9148777708548026,1.5445435721497744,5.0,0.7091686848856152,0.7522217989343992,0.8903907711266422,0.29832288607563506,0.6171071122307292,0.0,0.6683804456085312,1.4343039816014922,0.9855279477919944,0.8514088178481694,-1.504191014992027,0.0,1.4467236609966183,1.471056882248722,0.418661474241708,0.5418670891844558,0.594731602598954,0.4361539640668924,0.5673860456582451,0.7364127482418634,0.6017804770173069,0.0,1.2047729869586619,1.1960037508275674,1.445867698380477,-0.23267877079643945,-0.14850419158689568,0.38771603817283734,-0.8547203031404356,-0.11955469282849028,0.0,-0.056575669820791534,0.5868661384352037,1.0139824714155805,0.9343254524676972,-1.3433939981261258,0.0,1.4549107455369095,0.1287767379200861,0.09175274189827975,-5.0,0.00559138302716577,-0.000492795290267348,-0.00043484763574764125,0.12458732160394118,0.2991512138088303,,0.2323954073384282,0.21335419924718643,0.8636775173338416,0.018349263855342544,0.03843001286804317,0.2611015970341286,0.5794631918921929,0.060563676751944934,-0.08236650270173931,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,N,N,Y,0.0,8173.903555640976,46.10569105691057,0.8055807828228031,8903.39938497021,2146046.512195122,37496.755598659845,4.58737436078293,0.09089508981039751,0.020482164233816658,1.837821510613093,2.168848807593127,0.07651822527837836,0.05682552249118313,-0.020209381110057583,0.015575537264531068,0.04866407556793679,-0.20516477752520051,0.0,1.0,-0.20516477752520051,1.5982515288857861,25.173278130509573,25.17885222886229,-0.45584476393263806,0.0,0.28932028716658303,0.28932028716658303,0.5185894522013603,0.0,0.7926528262220794,0.0,0.28932028716658303,0.12345872477558698,7666.573461031545,8541.931571748342,14.980179892082985,0.0,0.0,0.00559138302716577,1.0,0.0,1.0,0.0,-0.20516477752520051,1.5982515288857861,0.46971638356756235,-0.5140758532999037,0.5491358105435165,-0.8534590617423385,2.42195646616426,0.4679825041420764,0.5,0.5357672034461376,-0.6933926958638958,0.02233979916891576,-0.06815084113803117,-0.49655277233166367,0.23754793193125778,-0.5060456768723657,0.04688363979315107,0.21002689759111762,0.22010472623660232,0.295221843003413,0.20723537938243158,0.5119453924914675,0.03813949715199594,0.5699658703071673,0.055457858506392066,0.5792163543441227,0.10882718344733755,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.07651822527837836,-397.6746950955785,-1077.3858047751837,0.5481203643353281,0.05787654984997437,0.3333333333333357,1148.436222087326,0.2607389004689187,0.0,0.0,,,government_large_non_teaching,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397057358975802,-0.4349386299972385,0.7932153462975381,,0.6829679595278246,0.0,0.0,0.5960703350533915,0.22971698678034294,52.279966539878174,0.7622617108918479,0.7622617108918479,1.4770112,1.1797236,5.945751,0.6643715873167928,0.5278246205733558,0.7133166491043204,2.5283354743797446,False,False,LOW,0.26983696,0.9261064278187566,0.6138279932546374,0.7932153462975381,0.729296388542964,0.6877992405481261,False,False,False,No Major Anomaly Detected,2021.0,1.0,,
